Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,EUR=,XAU=,GDX,GLD
2013-10-22,18.566677861875,34.58,24.071,16.627000000000002,159.25,175.41,1.378,1340.04,26.02,129.34
2013-10-23,18.748552680000003,33.76,23.735,16.337799999999998,157.74,174.57,1.3774,1331.74,25.18,128.69
2013-10-24,18.9967667175,33.72,23.78,16.6105,159.96,175.15,1.3799,1346.54,26.13,129.9
2013-10-25,18.7841955015,35.73,24.235,18.1695,162.09,175.95,1.3804,1351.74,26.32,130.46
2013-10-28,18.924123933,35.57,24.36,17.908,161.45,176.23,1.3784,1351.59,26.54,130.56
2013-10-29,18.4527672615,35.52,24.523,18.135,162.11,177.17,1.3745,1343.69,25.78,129.77
2013-10-30,18.746266968,35.54,24.495,18.054,162.05,176.29,1.3735,1342.19,26.225,129.6
2013-10-31,18.6679099035,35.405,24.47,18.2015,160.86,175.79,1.3582,1323.19,25.1,127.74
2013-11-01,18.5724814275,35.525,24.325,17.950100000000003,162.05,176.21,1.3485,1314.74,24.08,126.95
2013-11-04,18.8124811875,35.94,24.255,17.937,163.16,176.83,1.3513,1314.36,24.81,126.81
2013-11-05,18.76601694825,36.64,24.03,17.9446,161.95,176.27,1.3474,1310.99,24.49,126.56
2013-11-06,18.60426711,38.18,24.245,17.809,163.52,177.17,1.351,1317.79,24.785,127.2
2013-11-07,18.303267411,37.5,24.059,17.178,159.64,174.93,1.3418,1307.55,24.14,126.16
2013-11-08,18.591409979999998,37.78,24.09,17.5155,163.17,177.29,1.337,1287.8,24.28,124.279
2013-11-11,18.537410034,37.59,24.169,17.7189,163.84,177.32,1.3406,1282.82,24.3,123.87
2013-11-12,18.5717671425,37.36,24.43,17.476499999999998,162.89,176.96,1.3435,1267.61,23.78,122.45
2013-11-13,18.5940528345,38.155,24.6,17.811000000000003,162.94,178.38,1.3484,1278.61,23.91,122.85
2013-11-14,18.862838280000002,38.021,24.385,18.3698,163.2,179.27,1.3457,1287.01,24.55,124.27
2013-11-15,18.74965982175,37.841,24.52,18.4585,164.4,180.05,1.3495,1289.66,24.13,124.32
2013-11-18,18.52244576325,37.2,24.6,18.309,165.68,179.42,1.3503,1273.74,23.665,122.9
2013-11-19,18.5553385875,36.74,24.7,18.247,166.6,179.03,1.3538,1274.64,23.69,122.95
2013-11-20,18.392838750000003,37.08,24.56,18.1285,165.0,178.47,1.3438,1242.59,22.85,120.12
2013-11-21,18.611981388,37.4,25.23,18.446,167.07,179.91,1.3481,1242.35,22.53,119.94
2013-11-22,18.56426715,37.57,23.87,18.6155,168.1,180.81,1.3558,1242.99,22.25,119.92
2013-11-25,18.704981295000003,37.64,23.75,18.832,169.48,180.63,1.3515,1252.21,22.2,120.46
2013-11-26,19.049980950000002,37.35,23.65,19.0685,168.04,180.68,1.3571,1242.9,21.66,119.82
2013-11-27,19.49855193,37.6,23.9,19.3355,168.22,181.12,1.3578,1236.79,21.81,119.46
2013-11-28,,,,,,,1.3604,1243.54,,
2013-11-29,19.859622997500004,38.13,23.84,19.681,168.94,181.0,1.3589,1251.99,22.28,120.7
2013-12-02,19.686766027500003,38.45,23.7,19.615000000000002,169.72,180.53,1.354,1219.66,20.9,117.58
2013-12-03,20.225765488500002,38.31,23.55,19.233000000000004,168.05,179.75,1.3589,1223.51,20.57,117.96
2013-12-04,20.17855125,38.94,23.74,19.298000000000002,168.7,179.73,1.3593,1243.21,21.22,119.96
2013-12-05,20.28215828925,38.0,24.26,19.224500000000003,165.56,178.94,1.3667,1224.42,20.67,118.3
2013-12-06,20.000694285,38.36,24.82,19.3475,167.21,180.94,1.3703,1228.24,20.66,118.55
2013-12-09,20.2296226275,38.705,24.93,19.244500000000002,167.67,181.4,1.3737,1240.56,21.21,119.72
2013-12-10,20.1981940875,38.11,24.82,19.389,169.73,180.75,1.3759,1260.25,22.03,121.82
2013-12-11,20.048551380000003,37.61,24.42,19.1095,167.6,178.72,1.3785,1251.35,21.19,120.86
2013-12-12,20.019265695,37.22,24.47,19.0625,168.33,178.13,1.3754,1223.6,21.01,118.29
2013-12-13,19.8010516275,36.69,24.29,19.212000000000003,168.39,178.11,1.3741,1237.8,21.11,119.38
2013-12-16,19.910694375000002,36.885,24.45,19.448500000000003,170.95,179.216,1.376,1240.08,21.38,119.69
2013-12-17,19.821051607500003,36.52,24.655,19.3825,170.49,178.65,1.3766,1229.6,21.19,118.65
2013-12-18,19.6703374725,36.58,25.15,19.798000000000002,174.84,181.7,1.3683,1217.62,20.86,117.61
2013-12-19,19.444980555000004,36.25,25.14,19.759500000000003,174.77,181.49,1.3662,1189.6,20.5,114.82
2013-12-20,19.607837535,36.8,25.055,20.11,175.16,181.56,1.3671,1202.64,20.53,115.94
2013-12-23,20.360336782500003,36.62,25.32,20.146,176.47,182.53,1.3695,1198.61,20.39,115.57
2013-12-24,20.2739082975,37.08,25.43,19.96,176.16,182.93,1.3682,1203.39,21.03,116.1
2013-12-25,,,,,,,1.3678,1204.4,,
2013-12-26,20.139265575,37.44,25.7,20.2195,176.45,183.855,1.3691,1210.3,21.05,116.74
2013-12-27,20.003194282500004,37.29,25.6,19.904,176.35,183.845,1.3741,1212.81,21.25,117.12
2013-12-30,19.80426591,37.29,25.85,19.6685,175.73,183.82,1.3803,1196.0,20.64,115.39
2013-12-31,20.036408535,37.41,25.955,19.939500000000002,177.26,184.69,1.3745,1204.94,21.13,116.12
2014-01-01,,,,,,,1.3752,1205.29,,
2014-01-02,19.754623102500002,37.16,25.79,19.898500000000002,176.89,182.92,1.367,1224.51,22.03,118.0
2014-01-03,19.320694965,36.91,25.78,19.822000000000003,178.15,182.885,1.3587,1236.16,21.83,119.29
2014-01-06,19.4260520025,36.13,25.46,19.6815,179.37,182.36,1.3627,1237.59,21.93,119.5
2014-01-07,19.287034284375004,36.41,25.585,19.9015,178.29,183.48,1.3615,1231.49,21.97,118.82
2014-01-08,19.409266305000003,35.76,25.43,20.096000000000004,178.44,183.52,1.3574,1225.71,21.61,118.12
2014-01-09,19.16137369575,35.53,25.31,20.0505,177.4,183.64,1.3606,1227.49,21.27,118.46
2014-01-10,19.033552395000005,36.04,25.53,19.883000000000003,178.39,184.14,1.3667,1246.7,22.01,120.26
2014-01-13,19.1331951525,34.98,25.5,19.549000000000003,175.88,181.685,1.3671,1253.06,22.65,121.02
2014-01-14,19.5139090575,35.78,26.51,19.877000000000002,176.6,183.67,1.3679,1244.71,22.1,119.89
2014-01-15,19.905694380000003,36.76,26.67,19.7935,178.75,184.66,1.3603,1241.36,22.39,119.66
2014-01-16,19.7946230625,36.89,26.54,19.790000000000003,175.17,184.42,1.3619,1242.1,22.62,119.79
2014-01-17,19.3096235475,36.38,25.85,19.980500000000003,176.28,183.635,1.3539,1253.33,23.33,120.93
2014-01-20,,,,,,,1.355,1253.19,,
2014-01-21,19.609623247500004,36.17,25.59,20.352500000000003,173.2,184.18,1.3559,1241.11,23.7,119.7
2014-01-22,19.6967660175,35.93,25.31,20.227000000000004,173.68,184.3,1.3546,1236.05,23.09,119.19
2014-01-23,19.863551564999998,36.055,25.13,19.9935,170.75,182.79,1.3694,1263.95,23.72,121.79
2014-01-24,19.502480497500002,36.805,24.81,19.380000000000003,167.64,178.89,1.3675,1268.64,23.67,122.29
2014-01-27,19.660694625,36.03,24.72,19.314,164.69,178.01,1.367,1256.6,22.89,120.96
2014-01-28,18.089267625,36.27,24.9,19.721500000000002,166.25,179.07,1.3668,1256.09,23.4,120.95
2014-01-29,17.883910687500002,36.66,24.68,19.21,163.9,177.35,1.3662,1267.79,24.01,122.47
2014-01-30,17.8493392935,36.86,24.74,20.1505,165.84,179.23,1.3555,1243.25,23.49,119.77
2014-01-31,17.878553550000003,37.84,24.54,17.9345,164.12,178.18,1.3485,1243.19,23.48,120.09
2014-02-03,17.9117678025,36.48,23.95,17.3075,159.82,174.17,1.3524,1257.2,23.3,121.32
2014-02-04,18.171053257500002,36.35,23.82,17.3975,161.76,175.385,1.3518,1254.52,23.59,120.99
2014-02-05,18.306767407500004,35.82,23.52,17.3225,160.42,175.17,1.3532,1257.54,23.21,121.29
2014-02-06,18.3039102675,36.18,23.99,17.729499999999998,161.75,177.48,1.3588,1257.26,23.19,121.24
2014-02-07,18.55998144,36.56,24.205,18.054,161.93,179.68,1.3633,1266.58,23.91,122.17
2014-02-10,18.892481107500004,36.8,24.29,18.0435,161.0,180.01,1.3644,1274.29,24.7,122.92
2014-02-11,19.141409430000003,37.175,24.47,18.0895,164.39,181.98,1.3636,1291.46,25.65,124.36
2014-02-12,19.13998086,37.47,24.55,17.462500000000002,163.5,182.07,1.3592,1290.64,24.77,124.43
2014-02-13,19.4439091275,37.61,24.7,17.86,164.06,183.01,1.3679,1302.3,25.87,125.49
2014-02-14,19.428194857500003,37.62,24.755,17.867500000000003,163.72,184.02,1.369,1318.5,26.35,127.15
2014-02-17,,,,,,,1.3706,1328.49,,
2014-02-18,19.499623357500003,37.42,24.76,17.6825,164.65,184.24,1.3757,1320.99,26.46,127.4
2014-02-19,19.1917665225,37.51,24.5,17.369,163.26,183.02,1.3732,1311.32,25.63,126.27
2014-02-20,18.9696238875,37.75,24.74,17.490000000000002,164.5,184.1,1.3718,1322.51,26.67,127.6
2014-02-21,18.7589098125,37.98,24.42,17.338,164.5,183.89,1.3737,1323.01,26.53,127.58
2014-02-24,18.8410525875,37.69,24.63,17.589,166.54,184.91,1.3734,1336.6,26.7,128.99
2014-02-25,18.644981355,37.54,24.62,17.916,163.48,184.84,1.3745,1340.14,26.33,129.21
2014-02-26,18.476767237500002,37.47,24.8,17.990000000000002,162.8,184.85,1.3687,1330.7,26.05,128.11
2014-02-27,18.8453382975,37.86,24.76,18.0065,165.38,185.82,1.3708,1331.06,25.97,128.2
2014-02-28,18.794266920000002,38.31,24.76,18.105,166.45,186.29,1.3802,1325.79,25.88,127.62
2014-03-03,18.84855258,37.78,24.5,17.989,164.74,184.98,1.3734,1350.29,26.3,130.29
2014-03-04,18.972838170000003,38.41,24.61,18.195,168.73,187.58,1.3742,1334.5,26.1,128.68
2014-03-05,19.012838130000002,38.11,24.5,18.6185,171.9,187.75,1.3732,1337.01,26.5,128.89
2014-03-06,18.9553381875,38.15,24.63,18.608,172.6,188.18,1.3858,1350.74,26.79,130.17
2014-03-07,18.944266770000002,37.9,24.64,18.603,174.26,188.26,1.3876,1339.85,26.18,129.09
2014-03-10,18.96140961,37.82,24.84,18.5265,173.51,188.16,1.3876,1338.54,25.97,129.13
2014-03-11,19.1460522825,38.02,24.73,18.441,169.89,187.23,1.3859,1349.34,26.13,129.86
2014-03-12,19.1646236925,38.27,24.76,18.532,169.72,187.28,1.3903,1366.58,26.92,131.76
2014-03-13,18.9517667625,37.89,24.57,18.5755,166.7,185.18,1.3868,1369.99,27.63,132.21
2014-03-14,18.738909832500003,37.7,24.5,18.687,165.35,184.66,1.3914,1381.74,27.73,133.1
2014-03-17,18.812124045,38.05,24.7,18.752000000000002,166.84,186.33,1.392,1366.34,26.8,131.64
2014-03-18,18.978552450000002,39.55,24.82,18.9385,168.09,187.66,1.3933,1355.64,26.43,130.62
2014-03-19,18.973552455,39.27,25.02,18.6615,168.18,186.66,1.3832,1330.84,25.44,128.09
2014-03-20,18.882123975000003,40.33,25.425,18.448500000000003,169.22,187.747,1.3778,1327.89,25.47,127.86
2014-03-21,19.0310523975,40.16,25.17,18.031000000000002,166.95,186.2,1.3791,1333.94,25.52,128.47
2014-03-24,19.256766457500003,40.5,25.12,17.5925,165.72,185.43,1.3838,1309.12,24.325,126.18
2014-03-25,19.4639091075,40.34,25.46,17.7355,163.25,186.31,1.3825,1310.44,24.48,126.41
2014-03-26,19.277837865000002,39.79,25.3772,17.1705,161.73,184.97,1.3781,1303.49,23.49,125.41
2014-03-27,19.194980805000004,39.36,25.31,16.9235,162.29,184.58,1.3739,1290.64,23.82,124.59
2014-03-28,19.173552255,40.3,25.62,16.9145,162.3,185.49,1.3752,1293.5,24.1,124.56
2014-03-31,19.169266545000003,40.99,25.814,16.818250000000003,163.85,187.01,1.377,1283.64,23.605,123.61
2014-04-01,19.3446235125,41.42,25.99,17.1495,165.92,188.25,1.3792,1279.0,23.69,123.39
2014-04-02,19.3767663375,41.35,25.89,17.098,167.27,188.88,1.3766,1289.19,24.32,124.32
2014-04-03,19.2424807575,41.01,26.41,16.681,166.09,188.63,1.3718,1287.0,24.07,123.92
2014-04-04,18.993552435000005,39.87,26.16,16.150000000000002,163.24,186.4,1.3702,1302.12,24.26,125.57
2014-04-07,18.695338447500003,39.8,26.485,15.888,158.56,184.34,1.374,1296.04,24.26,124.91
2014-04-08,18.694267020000005,39.82,26.91,16.3535,156.56,185.1,1.3794,1308.22,24.88,126.09
2014-04-09,18.939981060000004,40.47,26.98,16.59025,158.16,187.09,1.3855,1311.4,25.07,126.32
2014-04-10,18.695695590000003,39.36,26.425,15.855500000000001,155.98,183.155,1.3887,1318.42,24.57,127.01
2014-04-11,18.557481442500002,39.209,26.1799,15.586500000000001,152.72,181.51,1.3883,1317.97,24.22,126.93
2014-04-14,18.63140994,39.18,26.56,15.795500000000002,154.74,182.9401,1.3818,1326.1,24.52,127.85
2014-04-15,18.498549358575,39.75,26.77,15.804,154.92,184.2,1.3812,1302.04,24.02,125.49
2014-04-16,18.536052892500003,40.4,26.93,16.184,157.22,186.125,1.3814,1302.4,23.8,125.54
2014-04-17,18.747838395000002,40.01,27.04,16.245500000000003,157.44,186.39,1.3814,1294.35,23.57,124.75
2014-04-18,,,,,,,1.3813,1293.65,,
2014-04-21,18.9703381725,39.94,26.95,16.5435,157.8,187.04,1.3791,1289.54,23.51,124.24
2014-04-22,18.98923101075,39.99,26.84,16.466,160.46,187.89,1.3803,1283.0,23.79,123.78
2014-04-23,18.7410526875,39.69,26.75,16.229,160.45,187.45,1.3816,1283.29,24.27,123.76
2014-04-24,20.2774797225,39.86,26.75,16.857499999999998,160.85,187.83,1.383,1293.24,23.935,124.56
2014-04-25,20.426408145000003,39.91,26.26,15.1915,158.24,186.29,1.3831,1302.84,24.46,125.43
2014-04-28,21.217478782500002,40.87,26.33,14.829,156.54,186.875,1.3849,1295.6,23.99,124.88
2014-04-29,21.154621702500002,40.51,26.48,15.019,158.24,187.75,1.3811,1295.98,24.31,124.86
2014-04-30,21.074621782500003,40.4,26.69,15.2065,159.82,188.31,1.3866,1291.29,24.11,124.22
2014-05-01,21.124264590000003,40.0,26.45,15.3945,160.37,188.325,1.3869,1283.49,23.79,123.8
2014-05-02,21.163550265000005,39.69,26.41,15.400500000000001,158.88,188.06,1.387,1299.82,24.32,125.06
2014-05-05,21.46283568,39.43,26.17,15.502500000000001,156.35,188.42,1.3874,1309.5,24.41,126.22
2014-05-06,21.2289073425,39.06,26.2,14.869,154.54,186.78,1.3927,1307.04,24.28,125.98
2014-05-07,21.154621702500002,39.425,26.37,14.6355,155.52,187.88,1.391,1288.94,23.81,124.17
2014-05-08,20.999621857500003,39.64,26.34,14.416,157.4,187.675,1.384,1289.0,23.77,124.17
2014-05-09,20.912211230625,39.54,26.3,14.612000000000002,157.2,187.96,1.3757,1288.83,23.73,124.1
2014-05-12,21.172478827500004,39.97,26.37,15.143,159.55,189.785,1.3756,1295.3,23.93,124.94
2014-05-13,21.205693080000003,40.42,26.45,15.232,160.28,189.96,1.3702,1292.74,23.75,124.6
2014-05-14,21.2096216475,40.24,26.33,14.881,159.45,189.06,1.3714,1305.0,24.01,125.81
2014-05-15,21.029264685000005,39.6,26.01,14.759500000000001,156.64,187.4,1.371,1296.0,23.62,124.77
2014-05-16,21.339621517500003,39.83,25.82,14.885,156.43,188.05,1.3692,1293.09,23.42,124.5
2014-05-19,21.592478407500003,39.75,26.04,14.83775,157.67,188.74,1.3707,1291.6,23.41,124.58
2014-05-20,21.596764117500005,39.68,26.04,15.0595,156.35,187.55,1.3702,1293.8,23.39,124.69
2014-05-21,21.6539069175,40.35,26.2,15.2505,159.35,189.13,1.3686,1291.4,23.45,124.39
2014-05-22,21.688192597500002,40.1,26.15,15.245500000000002,159.85,189.59,1.3654,1293.5,23.39,124.67
2014-05-23,21.9331923525,40.12,26.289,15.612000000000002,160.16,190.35,1.3633,1292.61,23.31,124.51
2014-05-26,,,,,,,1.3645,1292.74,,
2014-05-27,22.343906227500003,40.19,26.71,15.541,161.77,191.52,1.3632,1263.39,22.41,121.85
2014-05-28,22.2860491425,40.01,26.88,15.508000000000003,161.19,191.38,1.3589,1258.14,22.04,121.2
2014-05-29,22.692120165000002,40.34,26.96,15.689,160.74,192.37,1.3601,1255.6,22.24,120.94
2014-05-30,22.60712025,40.94,27.32,15.627500000000001,159.81,192.68,1.363,1250.69,22.5,120.43
2014-06-02,22.451763262500002,40.79,27.26,15.442,160.03,192.895,1.3594,1244.0,22.29,119.7
2014-06-03,22.769262945,40.29,27.66,15.3595,161.8,192.8,1.3627,1244.2,22.37,120.01
2014-06-04,23.029262685000003,40.32,27.6,15.338999999999999,162.39,193.19,1.3598,1242.8,22.28,119.76
2014-06-05,23.119619737500003,41.21,27.66,16.1785,162.58,194.45,1.3658,1253.29,22.65,120.66
2014-06-06,23.056048372500005,41.48,28.17,16.483500000000003,166.19,195.375,1.3641,1252.23,22.64,120.61
2014-06-09,23.425,41.27,27.91,16.375,166.0,195.58,1.3592,1251.58,22.55,120.65
2014-06-10,23.5625,41.11,28.24,16.620500000000003,166.36,195.6,1.3547,1260.49,23.03,121.39
2014-06-11,23.465,40.86,27.93,16.76,165.43,194.92,1.3532,1260.24,23.41,121.41
2014-06-12,23.0725,40.58,27.96,16.2955,165.96,193.54,1.3551,1272.86,24.03,122.64
2014-06-13,22.82,41.23,29.87,16.3135,165.89,194.13,1.3542,1276.5,24.11,122.96
2014-06-16,23.05,41.5,30.01,16.381,165.85,194.29,1.3573,1271.29,23.98,122.42
2014-06-17,23.02,41.68,29.95,16.281000000000002,168.22,194.83,1.3545,1271.19,24.12,122.28
2014-06-18,23.045,41.65,29.93,16.719,169.86,196.255,1.3595,1277.5,24.76,122.67
2014-06-19,22.965,41.51,30.09,16.35,169.73,196.48,1.3608,1319.7,26.09,126.94
2014-06-20,22.7275,41.68,30.2,16.21,169.84,195.94,1.3599,1314.32,25.82,126.5
2014-06-23,22.7075,41.99,30.23,16.362000000000002,170.24,195.88,1.3603,1317.79,26.27,126.85
2014-06-24,22.57,41.745,30.5,16.208000000000002,168.23,194.7,1.3605,1317.6,25.47,126.98
2014-06-25,22.59,42.03,30.88,16.372,168.38,195.58,1.3629,1319.0,25.76,126.99
2014-06-26,22.725,41.72,30.78,16.2845,168.01,195.44,1.3611,1317.6,25.95,126.73
2014-06-27,22.995,42.25,30.93,16.2285,166.78,195.82,1.3647,1315.04,25.98,126.66
2014-06-30,23.2325,41.7,30.9,16.239,167.44,195.72,1.3691,1327.19,26.45,128.04
2014-07-01,23.38,41.87,30.98,16.6195,166.81,197.03,1.3679,1325.44,26.24,127.7
2014-07-02,23.37,41.9,30.98,16.642500000000002,166.89,197.23,1.3659,1327.14,26.48,127.7
2014-07-03,23.5075,41.8,31.14,16.8746,169.46,198.2,1.361,1319.49,26.5,127.16
2014-07-04,,,,,,,1.3593,1320.05,,
2014-07-07,23.992,41.99,31.03,16.677500000000002,167.78,197.51,1.3604,1319.89,26.04,127.02
2014-07-08,23.8375,41.78,30.79,16.1905,164.91,196.24,1.3611,1318.6,26.46,127.07
2014-07-09,23.8475,41.67,30.89,16.498500000000003,164.67,197.12,1.3644,1325.6,27.15,127.84
2014-07-10,23.75875,41.685,31.26,16.396,163.42,196.34,1.3609,1334.9,26.61,128.54
2014-07-11,23.805,42.09,31.25,17.31,164.8,196.61,1.3608,1337.84,27.32,128.78
2014-07-14,24.1125,42.14,31.49,17.766000000000002,167.0,197.6,1.3619,1306.84,26.598,125.72
2014-07-15,23.83,42.45,31.71,17.722,169.17,197.23,1.3571,1294.1,25.78,124.53
2014-07-16,23.695,44.08,34.65,17.794999999999998,170.47,197.96,1.3525,1298.87,26.28,124.97
2014-07-17,23.272475,44.53,33.7,17.622700000000002,170.14,195.71,1.3526,1317.3,26.99,127.0899
2014-07-18,23.6075,44.69,33.7,17.933000000000003,171.47,197.7099,1.3524,1310.59,26.9399,126.13
2014-07-21,23.48475,44.835,34.06,17.988,171.72,197.34,1.3523,1311.59,26.9,126.34
2014-07-22,23.68,44.83,34.7901,18.041999999999998,175.02,198.2,1.3464,1307.0,26.59,125.74
2014-07-23,24.2975,44.87,34.5,17.907,176.82,198.64,1.3464,1303.84,26.49,125.62
2014-07-24,24.2575,44.4,34.25,17.930500000000002,176.26,198.65,1.3463,1293.0,26.08,124.35
2014-07-25,24.41775,44.5,34.25,16.2005,175.4,197.72,1.3429,1307.79,26.82,125.791
2014-07-28,24.755,43.97,34.23,16.020500000000002,175.95,197.8,1.3439,1303.99,26.99,125.58
2014-07-29,24.595,43.885,34.19,16.0,175.54,196.95,1.3409,1298.1,26.76,125.2
2014-07-30,24.5375,43.5785,34.35,16.1255,175.76,196.98,1.3396,1294.7,26.47,124.83
2014-07-31,23.9,43.16,33.89,15.649500000000002,172.87,193.09,1.3388,1282.09,25.91,123.39
2014-08-01,24.0325,42.86,33.745,15.353000000000002,170.25,192.5,1.3429,1293.6,26.2,124.38
2014-08-04,23.8975,43.37,34.05,15.6825,171.69,193.89,1.3421,1288.04,25.95,123.99
2014-08-05,23.78,43.08,32.82,15.616,169.42,192.01,1.3375,1287.74,26.1,123.87
2014-08-06,23.74,42.74,32.845,15.6945,169.74,192.07,1.3381,1305.99,26.689,125.67
2014-08-07,23.62,43.23,32.68,15.5725,169.1,191.03,1.3362,1313.2,26.76,126.18
2014-08-08,23.685,43.2,32.6,15.840000000000002,172.26,193.24,1.341,1309.34,26.78,126.19
2014-08-11,23.9975,43.2,33.02,15.9165,172.46,193.795,1.3385,1307.84,26.97,125.96
2014-08-12,23.9925,43.52,33.13,15.966000000000001,172.33,193.53,1.3369,1308.34,27.43,125.99
2014-08-13,24.31,44.08,34.1,16.314,172.37,194.84,1.3364,1312.36,27.395,126.2
2014-08-14,24.375,44.27,33.94,16.6605,172.73,195.76,1.3362,1312.74,27.13,126.31
2014-08-15,24.495,44.79,34.17,16.6815,171.9,195.72,1.3398,1304.39,26.82,125.483
2014-08-18,24.79,45.11,34.41,16.726499999999998,174.55,197.36,1.3362,1297.19,26.99,124.96
2014-08-19,25.1325,45.33,34.34,16.7565,173.96,198.39,1.3319,1295.29,26.69,124.68
2014-08-20,25.1425,44.95,34.5,16.788999999999998,174.03,198.92,1.3258,1291.94,26.66,124.22
2014-08-21,25.145,45.22,35.15,16.645500000000002,175.15,199.5,1.3281,1276.99,26.07,122.88
2014-08-22,25.33,45.15,34.94,16.5795,175.47,199.19,1.3242,1280.83,26.1,123.19
2014-08-25,25.385,45.17,34.81,16.701,177.87,200.2,1.3191,1276.34,25.62,122.74
2014-08-26,25.22225,45.005,34.8,17.0915,177.9,200.33,1.3167,1280.64,26.19,123.35
2014-08-27,25.5325,44.87,34.79,17.159000000000002,177.81,200.25,1.3192,1282.45,26.11,123.3199
2014-08-28,25.5625,44.88,34.65,17.001,177.65,200.14,1.3182,1289.74,26.46,124.0
2014-08-29,25.625,45.43,34.92,16.952,179.11,200.71,1.3132,1287.07,26.69,123.86
2014-09-01,,,,,,,1.3127,1287.04,,
2014-09-02,25.825,45.09,34.57,17.119,179.77,200.61,1.3131,1265.4,25.81,121.65
2014-09-03,24.735,44.96,34.57,16.95,179.6,200.5,1.315,1268.57,25.7824,122.15
2014-09-04,24.53,45.26,34.905,17.2975,180.08,200.2101,1.2944,1260.84,24.88,121.48
2014-09-05,24.7425,45.91,35.0,17.319,179.75,201.11,1.295,1268.59,25.07,122.06
2014-09-08,24.59,46.47,35.33,17.117,180.11,200.59,1.2896,1255.44,24.19,120.73
2014-09-09,24.4975,46.76,34.91,16.4875,177.4,199.32,1.2935,1255.94,24.56,120.87
2014-09-10,25.25,46.84,35.02,16.5665,179.87,200.07,1.2916,1248.4,24.1,120.26
2014-09-11,25.3575,47.0,35.02,16.526,181.0,200.3,1.2925,1240.49,24.27,119.472
2014-09-12,25.415,46.695,34.62,16.5595,183.17,199.13,1.2964,1228.13,23.88,118.38
2014-09-15,25.4075,46.24,34.54,16.1945,183.98,198.981,1.294,1232.74,23.91,118.64
2014-09-16,25.215,46.76,34.93,16.388,184.04,200.48,1.2959,1234.94,24.0,118.83
2014-09-17,25.395,46.52,34.98,16.2,184.82,200.75,1.2865,1222.99,23.43,117.54
2014-09-18,25.4475,46.68,35.17,16.25,187.89,201.82,1.2922,1225.19,23.13,117.78
2014-09-19,25.24,47.52,34.82,16.566,186.2,200.7,1.2828,1216.19,22.66,117.09
2014-09-22,25.265,47.06,34.71,16.225,185.29,199.15,1.2849,1214.69,22.18,116.85
2014-09-23,25.66,46.56,34.42,16.1815,185.09,198.01,1.2845,1222.69,22.54,117.6
2014-09-24,25.4375,47.08,34.75,16.4105,187.81,199.56,1.2779,1216.69,22.21,117.05
2014-09-25,24.4675,46.04,34.14,16.096500000000002,184.09,196.34,1.2749,1222.44,22.35,117.39
2014-09-26,25.1875,46.41,34.26,16.1605,185.12,197.9,1.2683,1219.01,21.98,117.06
2014-09-29,25.0275,46.44,34.9,16.091,183.83,197.54,1.2684,1215.69,21.75,117.03
2014-09-30,25.1875,46.36,34.82,16.122,183.57,197.02,1.2631,1208.74,21.357,116.21
2014-10-01,24.795,45.9,33.99,15.873,180.7,194.35,1.2623,1213.39,21.4,116.77
2014-10-02,24.975,45.76,33.52,15.920500000000002,182.88,194.38,1.2668,1213.3,21.62,116.74
2014-10-03,24.905,46.09,34.03,16.137,188.07,196.52,1.2516,1190.7,20.63,114.61
2014-10-06,24.905,46.09,34.11,16.11,187.48,196.29,1.2652,1206.65,21.16,116.03
